日付,時刻,コード,会社名,表題（リンク_TDnet）,表題（リンク_ローカル）,キーワード,ヒットページ数,記述されているページ,分類,URL（生）
20260212,15:30,5981,東製綱,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555461.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/5981_1530_東製綱_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",価格改定,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260212555461.pdf
20260212,15:30,5991,ニッパツ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554595.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/5991_1530_ニッパツ_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",需要が増,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210554595.pdf
20260212,15:10,5997,協立エアテク,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555505.pdf"", ""2025年12月期 決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260212/5997_1510_協立エアテク_2025年12月期 決算短信[日本基準](連結).pdf"", ""2025年12月期 決算短信[日本基準](連結)"")",計画を下,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260212555505.pdf
20260212,15:30,6005,三浦工,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556344.pdf"", ""2026年3月期 第3四半期決算短信〔IFRS〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6005_1530_三浦工_2026年3月期 第3四半期決算短信〔IFRS〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔IFRS〕(連結)"")",下方修正,1,6,決算短信,https://www.release.tdnet.info/inbs/140120260212556344.pdf
20260212,15:30,6022,赤阪鉄,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551640.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260212/6022_1530_赤阪鉄_2026年3月期第3四半期決算短信〔日本基準〕(非連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(非連結)"")",値上 計画を下,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209551640.pdf
20260212,15:30,6022,赤阪鉄,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554378.pdf"", ""特別利益の計上(投資有価証券売却益)及び通期業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6022_1530_赤阪鉄_特別利益の計上(投資有価証券売却益)及び通期業績予想の修正に関するお知らせ.pdf"", ""特別利益の計上(投資有価証券売却益)及び通期業績予想の修正に関するお知らせ"")",値上 想定以上 大幅 計画を上 悪化,1,2,予想の修正,https://www.release.tdnet.info/inbs/140120260210554378.pdf
20260212,13:30,6033,G-エクストリーム,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556456.pdf"", ""通期業績予想(連結)および配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6033_1330_G-エクストリーム_通期業績予想(連結)および配当予想の修正に関するお知らせ.pdf"", ""通期業績予想(連結)および配当予想の修正に関するお知らせ"")",計画を上,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260212556456.pdf
20260212,15:30,6045,G-レントラックス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260126538335.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6045_1530_G-レントラックス_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",需要の回復,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260126538335.pdf
20260212,15:30,6072,地盤ネットHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557030.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6072_1530_地盤ネットHD_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260212557030.pdf
20260212,15:30,6072,地盤ネットHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557150.pdf"", ""2026年3月期第3四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260212/6072_1530_地盤ネットHD_2026年3月期第3四半期決算補足説明資料.pdf"", ""2026年3月期第3四半期決算補足説明資料"")",想定以上,1,13,説明資料,https://www.release.tdnet.info/inbs/140120260212557150.pdf
20260212,16:30,6078,バリューHR,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556433.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6078_1630_バリューHR_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",想定以上,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260212556433.pdf
20260212,15:30,6189,グローバルキッズC,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556319.pdf"", ""2026年9月期 第1四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260212/6189_1530_グローバルキッズC_2026年9月期 第1四半期決算短信[日本基準](連結).pdf"", ""2026年9月期 第1四半期決算短信[日本基準](連結)"")",大幅,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260212556319.pdf
20260212,15:00,6203,豊和工,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552643.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6203_1500_豊和工_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅 悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209552643.pdf
20260212,15:30,6278,ユニオンツール,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551389.pdf"", ""2025年12月期 決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260212/6278_1530_ユニオンツール_2025年12月期 決算短信[日本基準](連結).pdf"", ""2025年12月期 決算短信[日本基準](連結)"")",増産 大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209551389.pdf
20260212,15:30,6294,オカダアイヨン,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553179.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6294_1530_オカダアイヨン_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",増産 価格改定 値上,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210553179.pdf
20260212,15:30,6298,ワイエイシイHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551380.pdf"", ""2026年3月期 第3四半期決算補足資料"")","=HYPERLINK(""pdf_tmp/20260212/6298_1530_ワイエイシイHD_2026年3月期 第3四半期決算補足資料.pdf"", ""2026年3月期 第3四半期決算補足資料"")",大幅,1,3,その他,https://www.release.tdnet.info/inbs/140120260209551380.pdf
20260212,11:30,6330,洋エンジ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554245.pdf"", ""2026年3月期通期連結業績予想の修正ならびに配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6330_1130_洋エンジ_2026年3月期通期連結業績予想の修正ならびに配当予想の修正に関するお知らせ.pdf"", ""2026年3月期通期連結業績予想の修正ならびに配当予想の修正に関するお知らせ"")",悪化,1,2,予想の修正,https://www.release.tdnet.info/inbs/140120260210554245.pdf
20260212,16:00,6334,明治機,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556257.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6334_1600_明治機_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260212556257.pdf
20260212,15:30,6338,タカトリ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555546.pdf"", ""2026年9月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6338_1530_タカトリ_2026年9月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2026年9月期 第1四半期決算短信〔日本基準〕(連結)"")",大幅 悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260212555546.pdf
20260212,15:30,6363,酉島製,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552715.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6363_1530_酉島製_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209552715.pdf
20260212,16:00,6383,ダイフク,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555870.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6383_1600_ダイフク_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",シェア拡大,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260212555870.pdf
20260212,15:30,6430,ダイコク電,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556877.pdf"", ""協業の進捗状況に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6430_1530_ダイコク電_協業の進捗状況に関するお知らせ.pdf"", ""協業の進捗状況に関するお知らせ"")",トップシェア,1,4,その他,https://www.release.tdnet.info/inbs/140120260212556877.pdf
20260212,13:00,6440,JUKI,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210555029.pdf"", ""通期連結業績予想との差異に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6440_1300_JUKI_通期連結業績予想との差異に関するお知らせ.pdf"", ""通期連結業績予想との差異に関するお知らせ"")",計画を上,1,1,その他,https://www.release.tdnet.info/inbs/140120260210555029.pdf
20260212,15:30,6498,キッツ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552871.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6498_1530_キッツ_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",価格改定,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209552871.pdf
20260212,15:30,6523,PHCHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260203545883.pdf"", ""金融費用(為替差損)の計上並びに通期業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6523_1530_PHCHD_金融費用(為替差損)の計上並びに通期業績予想の修正に関するお知らせ.pdf"", ""金融費用(為替差損)の計上並びに通期業績予想の修正に関するお知らせ"")",下方修正,1,2,予想の修正,https://www.release.tdnet.info/inbs/140120260203545883.pdf
20260212,15:30,6537,G-WASHハウス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556792.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6537_1530_G-WASHハウス_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",需要が増,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260212556792.pdf
20260212,15:30,6539,MS-Japan,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260211555061.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6539_1530_MS-Japan_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",需要の回復,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260211555061.pdf
20260212,15:00,6546,フルテック,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557386.pdf"", ""特別損失の計上に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6546_1500_フルテック_特別損失の計上に関するお知らせ.pdf"", ""特別損失の計上に関するお知らせ"")",計画を下,1,1,その他,https://www.release.tdnet.info/inbs/140120260212557386.pdf
20260212,13:00,6570,共和コーポレーション,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556677.pdf"", ""2026年3月期通期連結業績予想の修正(上方修正)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6570_1300_共和コーポレーション_2026年3月期通期連結業績予想の修正(上方修正)に関するお知らせ.pdf"", ""2026年3月期通期連結業績予想の修正(上方修正)に関するお知らせ"")",上方修正,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260212556677.pdf
20260212,15:30,6596,P-筑波精工,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556121.pdf"", ""通期の業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6596_1530_P-筑波精工_通期の業績予想の修正に関するお知らせ.pdf"", ""通期の業績予想の修正に関するお知らせ"")",大幅 需要の回復,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260212556121.pdf
20260212,15:30,6599,エブレン,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551270.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6599_1530_エブレン_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格転嫁 値上,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209551270.pdf
20260212,16:30,6613,G-QDレーザ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205549387.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260212/6613_1630_G-QDレーザ_2026年3月期 第3四半期決算短信〔日本基準〕(非連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(非連結)"")",増産,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260205549387.pdf
20260212,15:30,6614,シキノハイテック,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556200.pdf"", ""役員報酬の一部自主返納に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6614_1530_シキノハイテック_役員報酬の一部自主返納に関するお知らせ.pdf"", ""役員報酬の一部自主返納に関するお知らせ"")",下方修正,1,1,その他,https://www.release.tdnet.info/inbs/140120260212556200.pdf
20260212,15:30,6614,シキノハイテック,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556138.pdf"", ""通期業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6614_1530_シキノハイテック_通期業績予想の修正に関するお知らせ.pdf"", ""通期業績予想の修正に関するお知らせ"")",下方修正 大幅,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260212556138.pdf
20260212,15:40,6676,BUFFALO,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554574.pdf"", ""通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6676_1540_BUFFALO_通期連結業績予想の修正に関するお知らせ.pdf"", ""通期連結業績予想の修正に関するお知らせ"")",値上,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260210554574.pdf
20260212,15:00,6699,ダイヤHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553846.pdf"", ""通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6699_1500_ダイヤHD_通期連結業績予想の修正に関するお知らせ.pdf"", ""通期連結業績予想の修正に関するお知らせ"")",増産 上方修正 レアアース,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260210553846.pdf
20260212,15:30,6744,能美防災,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260119535619.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6744_1530_能美防災_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格改定,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260119535619.pdf
20260212,16:00,6748,星和電機,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555859.pdf"", ""2025年12月期  決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6748_1600_星和電機_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期  決算短信〔日本基準〕(連結)"")",シェア拡大,1,6,決算短信,https://www.release.tdnet.info/inbs/140120260212555859.pdf
20260212,16:00,6776,天昇電,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555741.pdf"", ""2026年3月期 通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/6776_1600_天昇電_2026年3月期 通期連結業績予想の修正に関するお知らせ.pdf"", ""2026年3月期 通期連結業績予想の修正に関するお知らせ"")",上方修正,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260212555741.pdf
20260212,15:30,6788,日本トリム,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555499.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6788_1530_日本トリム_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",シェア拡大,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260212555499.pdf
20260212,15:30,6788,日本トリム,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555511.pdf"", ""2026年3月期 第3四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260212/6788_1530_日本トリム_2026年3月期 第3四半期決算補足説明資料.pdf"", ""2026年3月期 第3四半期決算補足説明資料"")",価格改定 シェア拡大,1,2,説明資料,https://www.release.tdnet.info/inbs/140120260212555511.pdf
20260212,14:40,6846,中央製,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552283.pdf"", ""2026年3月期第3四半期決算短信[日本基準](非連結)"")","=HYPERLINK(""pdf_tmp/20260212/6846_1440_中央製_2026年3月期第3四半期決算短信[日本基準](非連結).pdf"", ""2026年3月期第3四半期決算短信[日本基準](非連結)"")",悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209552283.pdf
20260212,16:30,6915,千代インテ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556973.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6915_1630_千代インテ_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",需要の回復 シェア拡大,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260212556973.pdf
20260212,15:30,6918,アバール,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210555031.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260212/6918_1530_アバール_2026年3月期第3四半期決算短信〔日本基準〕(非連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(非連結)"")",大幅 需要の回復,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260210555031.pdf
20260212,15:30,6926,OKAYA,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555969.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6926_1530_OKAYA_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格改定,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260212555969.pdf
20260212,16:00,6943,NKK,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260204546955.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6943_1600_NKK_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格転嫁 需要回復,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260204546955.pdf
20260212,15:40,7014,名村造船,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260204546883.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/7014_1540_名村造船_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",計画以,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260204546883.pdf
20260212,15:40,7014,名村造船,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260204546891.pdf"", ""連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/7014_1540_名村造船_連結業績予想の修正に関するお知らせ.pdf"", ""連結業績予想の修正に関するお知らせ"")",上方修正,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260204546891.pdf
20260212,13:00,7094,G-NexTone,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554953.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/7094_1300_G-NexTone_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210554953.pdf
20260212,15:40,7140,G-ペットゴー,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555623.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/7140_1540_G-ペットゴー_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格改定 大幅 需要が増,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260212555623.pdf
20260212,15:30,7157,ライフネット生命,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556715.pdf"", ""2025年度連結業績予想の修正"")","=HYPERLINK(""pdf_tmp/20260212/7157_1530_ライフネット生命_2025年度連結業績予想の修正.pdf"", ""2025年度連結業績予想の修正"")",上方修正,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260212556715.pdf
20260212,16:55,7201,日産自,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260129541394.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/7201_1655_日産自_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260129541394.pdf
20260212,16:55,7201,日産自,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260211555212.pdf"", ""業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/7201_1655_日産自_業績予想の修正に関するお知らせ.pdf"", ""業績予想の修正に関するお知らせ"")",想定以上,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260211555212.pdf
20260212,14:00,7202,いすゞ自,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555473.pdf"", ""2026年3月期 第3四半期決算短信〔IFRS〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/7202_1400_いすゞ自_2026年3月期 第3四半期決算短信〔IFRS〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔IFRS〕(連結)"")",需要回復,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260212555473.pdf
20260212,15:30,7212,エフテック,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555411.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/7212_1530_エフテック_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",需要が低 悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260212555411.pdf
20260212,16:00,7222,日産車体,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260211555183.pdf"", ""2026年3月期 通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/7222_1600_日産車体_2026年3月期 通期連結業績予想の修正に関するお知らせ.pdf"", ""2026年3月期 通期連結業績予想の修正に関するお知らせ"")",大幅,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260211555183.pdf
20260212,15:00,7238,曙ブレーキ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260211555294.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/7238_1500_曙ブレーキ_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格転嫁 大幅,1,6,決算短信,https://www.release.tdnet.info/inbs/140120260211555294.pdf
20260212,15:00,7238,曙ブレーキ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556293.pdf"", ""2026年3月期 第3四半期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260212/7238_1500_曙ブレーキ_2026年3月期 第3四半期決算説明会資料.pdf"", ""2026年3月期 第3四半期決算説明会資料"")",大幅,1,9,その他,https://www.release.tdnet.info/inbs/140120260212556293.pdf
20260212,15:00,7239,タチエス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260211555249.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/7239_1500_タチエス_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",悪化 レアアース,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260211555249.pdf
20260212,15:00,7239,タチエス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260211555274.pdf"", ""2026年3月期第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/7239_1500_タチエス_2026年3月期第3四半期決算説明資料.pdf"", ""2026年3月期第3四半期決算説明資料"")",悪化,1,7,説明資料,https://www.release.tdnet.info/inbs/140120260211555274.pdf
20260212,15:30,7277,TBK,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556079.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/7277_1530_TBK_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",想定以上,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260212556079.pdf
20260212,15:30,7277,TBK,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556061.pdf"", ""連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/7277_1530_TBK_連結業績予想の修正に関するお知らせ.pdf"", ""連結業績予想の修正に関するお知らせ"")",想定以上,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260212556061.pdf
