日付,時刻,コード,会社名,表題（リンク_TDnet）,表題（リンク_ローカル）,キーワード,ヒットページ数,記述されているページ,分類,URL（生）
20260213,11:12,2986,G-LAHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212558388.pdf"", ""2025年12月期通期決算説明資料 (事業計画及び成長可能性に関する事項)"")","=HYPERLINK(""pdf_tmp/20260213/2986_1112_G-LAHD_2025年12月期通期決算説明資料 (事業計画及び成長可能性に関する事項).pdf"", ""2025年12月期通期決算説明資料 (事業計画及び成長可能性に関する事項)"")",大幅 悪化,2,9 40,事業計画,https://www.release.tdnet.info/inbs/140120260212558388.pdf
20260213,14:00,2998,G-クリアル,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557273.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/2998_1400_G-クリアル_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",大幅,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260212557273.pdf
20260213,15:00,3066,JBイレブン,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260126538737.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/3066_1500_JBイレブン_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",値上 悪化 大幅,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260126538737.pdf
20260213,16:00,310A,P-サーティーフォー,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561735.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/310A_1600_P-サーティーフォー_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",未達 大幅 悪化 需要の回復,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260213561735.pdf
20260213,16:00,3175,APHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561698.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/3175_1600_APHD_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",値上 需要の回復 計画を上,2,5 7,決算短信,https://www.release.tdnet.info/inbs/140120260213561698.pdf
20260213,16:00,3175,APHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561755.pdf"", ""上場維持基準(純資産基準)への適合に向けた改善計画の進捗状況について"")","=HYPERLINK(""pdf_tmp/20260213/3175_1600_APHD_上場維持基準(純資産基準)への適合に向けた改善計画の進捗状況について.pdf"", ""上場維持基準(純資産基準)への適合に向けた改善計画の進捗状況について"")",計画を上 大幅,2,1 2,その他,https://www.release.tdnet.info/inbs/140120260213561755.pdf
20260213,16:00,319A,G-技術承継機構,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212558733.pdf"", ""2025年12月期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260213/319A_1600_G-技術承継機構_2025年12月期決算説明資料.pdf"", ""2025年12月期決算説明資料"")",大幅 値上,2,19 37,説明資料,https://www.release.tdnet.info/inbs/140120260212558733.pdf
20260213,17:00,326A,P-エアロラボ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561165.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/326A_1700_P-エアロラボ_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",上方修正,2,2 4,決算短信,https://www.release.tdnet.info/inbs/140120260213561165.pdf
20260213,17:00,326A,P-エアロラボ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561148.pdf"", ""通期連結業績予想の修正(上方修正)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260213/326A_1700_P-エアロラボ_通期連結業績予想の修正(上方修正)に関するお知らせ.pdf"", ""通期連結業績予想の修正(上方修正)に関するお知らせ"")",上方修正,2,1 2,予想の修正,https://www.release.tdnet.info/inbs/140120260213561148.pdf
20260213,15:30,332A,G-ミーク,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213560318.pdf"", ""2026年3月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260213/332A_1530_G-ミーク_2026年3月期 第3四半期決算説明資料.pdf"", ""2026年3月期 第3四半期決算説明資料"")",上方修正 大幅,2,7 27,説明資料,https://www.release.tdnet.info/inbs/140120260213560318.pdf
20260213,15:30,3409,北紡,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557141.pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260213/3409_1530_北紡_2026年3月期 第3四半期決算短信[日本基準](連結).pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")",悪化 増産 価格改定 値上 大幅,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260212557141.pdf
20260213,16:30,3416,ピクスタ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556957.pdf"", ""2025年12月期 通期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260213/3416_1630_ピクスタ_2025年12月期 通期決算説明資料.pdf"", ""2025年12月期 通期決算説明資料"")",価格改定 未達 値上,2,5 12,説明資料,https://www.release.tdnet.info/inbs/140120260212556957.pdf
20260213,16:00,3443,川田TECH,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556311.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/3443_1600_川田TECH_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅 悪化,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260212556311.pdf
20260213,15:30,3445,RSTECH,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561363.pdf"", ""2025年12月期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/3445_1530_RSTECH_2025年12月期決算短信〔日本基準〕(連結).pdf"", ""2025年12月期決算短信〔日本基準〕(連結)"")",増産,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260213561363.pdf
20260213,14:30,3446,JTECCORP,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555519.pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/3446_1430_JTECCORP_2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結).pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")",大幅,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260212555519.pdf
20260213,16:30,3469,デュアルタップ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213560693.pdf"", ""株式会社デュアルタップ 2026年6月期 第2四半期 決算補足説明会資料"")","=HYPERLINK(""pdf_tmp/20260213/3469_1630_デュアルタップ_株式会社デュアルタップ 2026年6月期 第2四半期 決算補足説明会資料.pdf"", ""株式会社デュアルタップ 2026年6月期 第2四半期 決算補足説明会資料"")",値上 大幅,2,12 29,その他,https://www.release.tdnet.info/inbs/140120260213560693.pdf
20260213,15:30,3489,フェイスネットワーク,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213559301.pdf"", ""2026年3月期第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260213/3489_1530_フェイスネットワーク_2026年3月期第3四半期決算説明資料.pdf"", ""2026年3月期第3四半期決算説明資料"")",大幅,2,12 16,説明資料,https://www.release.tdnet.info/inbs/140120260213559301.pdf
20260213,14:00,3495,香陵住販,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554648.pdf"", ""2026年9月期第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/3495_1400_香陵住販_2026年9月期第1四半期決算短信〔日本基準〕(連結).pdf"", ""2026年9月期第1四半期決算短信〔日本基準〕(連結)"")",計画を上 計画を下,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260210554648.pdf
20260213,15:31,352A,G-LOIVE,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213560435.pdf"", ""2026年3月期の通期業績予想修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260213/352A_1531_G-LOIVE_2026年3月期の通期業績予想修正に関するお知らせ.pdf"", ""2026年3月期の通期業績予想修正に関するお知らせ"")",想定以上 シェア拡大 未達,2,1 2,その他,https://www.release.tdnet.info/inbs/140120260213560435.pdf
20260213,16:00,3591,ワコールHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548667.pdf"", ""2026年3月期第3四半期決算短信[IFRS](連結)"")","=HYPERLINK(""pdf_tmp/20260213/3591_1600_ワコールHD_2026年3月期第3四半期決算短信[IFRS](連結).pdf"", ""2026年3月期第3四半期決算短信[IFRS](連結)"")",大幅 需要が増,2,5 6,決算短信,https://www.release.tdnet.info/inbs/140120260205548667.pdf
20260213,15:45,3598,山喜,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561931.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/3598_1545_山喜_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",シェア拡大 価格交渉 大幅,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260213561931.pdf
20260213,15:45,3598,山喜,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561922.pdf"", ""通期連結業績予想の修正、配当予想の修正および営業外収益(為替差益)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260213/3598_1545_山喜_通期連結業績予想の修正、配当予想の修正および営業外収益(為替差益)に関するお知らせ.pdf"", ""通期連結業績予想の修正、配当予想の修正および営業外収益(為替差益)に関するお知らせ"")",大幅,2,1 2,予想の修正,https://www.release.tdnet.info/inbs/140120260213561922.pdf
20260213,15:30,3624,G-アクセルM,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213560521.pdf"", ""(訂正)「2026年9月期第1四半期決算説明会資料」の一部訂正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260213/3624_1530_G-アクセルM_(訂正)「2026年9月期第1四半期決算説明会資料」の一部訂正に関するお知らせ.pdf"", ""(訂正)「2026年9月期第1四半期決算説明会資料」の一部訂正に関するお知らせ"")",大幅,2,6 7,その他,https://www.release.tdnet.info/inbs/140120260213560521.pdf
20260213,15:30,3694,オプティム,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557392.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/3694_1530_オプティム_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260212557392.pdf
20260213,12:00,3696,セレス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212558430.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/3696_1200_セレス_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",大幅,2,4 6,決算短信,https://www.release.tdnet.info/inbs/140120260212558430.pdf
20260213,12:00,3696,セレス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212558437.pdf"", ""中期経営計画取り下げ及び新中期経営計画策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260213/3696_1200_セレス_中期経営計画取り下げ及び新中期経営計画策定に関するお知らせ.pdf"", ""中期経営計画取り下げ及び新中期経営計画策定に関するお知らせ"")",悪化 未達,2,12 13,その他,https://www.release.tdnet.info/inbs/140120260212558437.pdf
20260213,15:30,371A,P-デージーネット,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554682.pdf"", ""2025年12月期 決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260213/371A_1530_P-デージーネット_2025年12月期 決算短信〔日本基準〕(非連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(非連結)"")",価格改定 値上 悪化,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260210554682.pdf
20260213,15:30,3799,キーウェア,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556585.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/3799_1530_キーウェア_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",悪化 大幅,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260212556585.pdf
20260213,15:30,3834,朝日ネット,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212558339.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260213/3834_1530_朝日ネット_2026年3月期 第3四半期決算短信〔日本基準〕(非連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(非連結)"")",下方修正 計画を上 計画以,2,6 7,決算短信,https://www.release.tdnet.info/inbs/140120260212558339.pdf
20260213,12:00,3853,アステリア,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213558966.pdf"", ""2026年3月期第3四半期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260213/3853_1200_アステリア_2026年3月期第3四半期決算説明会資料.pdf"", ""2026年3月期第3四半期決算説明会資料"")",大幅,2,7 8,その他,https://www.release.tdnet.info/inbs/140120260213558966.pdf
20260213,13:00,3880,大王紙,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213560078.pdf"", ""2026年3月期 第3四半期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/3880_1300_大王紙_2026年3月期 第3四半期 決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期 決算短信〔日本基準〕(連結)"")",価格改定 大幅,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260213560078.pdf
20260213,16:30,3909,ショーケース,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213560872.pdf"", ""2026年3月期  第4四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/3909_1630_ショーケース_2026年3月期 第4四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期  第4四半期決算短信〔日本基準〕(連結)"")",大幅,2,5 6,決算短信,https://www.release.tdnet.info/inbs/140120260213560872.pdf
20260213,13:00,3913,GreenBee,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554741.pdf"", ""2025年12月期 通期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260213/3913_1300_GreenBee_2025年12月期 通期決算説明資料.pdf"", ""2025年12月期 通期決算説明資料"")",大幅 計画を上,2,6 9,説明資料,https://www.release.tdnet.info/inbs/140120260210554741.pdf
20260213,15:30,3929,G-ソーシャルワイヤ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552170.pdf"", ""2026年3月期 第3四半期業績概要(決算説明資料)"")","=HYPERLINK(""pdf_tmp/20260213/3929_1530_G-ソーシャルワイヤ_2026年3月期 第3四半期業績概要(決算説明資料).pdf"", ""2026年3月期 第3四半期業績概要(決算説明資料)"")",上方修正 シェア拡大,2,12 39,説明資料,https://www.release.tdnet.info/inbs/140120260209552170.pdf
20260213,15:30,3950,ザ・パック,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213559484.pdf"", ""中期経営計画策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260213/3950_1530_ザ・パック_中期経営計画策定に関するお知らせ.pdf"", ""中期経営計画策定に関するお知らせ"")",上方修正 シェア拡大,2,7 8,その他,https://www.release.tdnet.info/inbs/140120260213559484.pdf
20260213,15:30,3976,G-シャノン,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561607.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/3976_1530_G-シャノン_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",大幅 シェア拡大,2,5 7,決算短信,https://www.release.tdnet.info/inbs/140120260213561607.pdf
20260213,15:30,3976,G-シャノン,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561722.pdf"", ""2025年12月期 通期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260213/3976_1530_G-シャノン_2025年12月期 通期決算補足説明資料.pdf"", ""2025年12月期 通期決算補足説明資料"")",想定以上 上方修正 大幅,2,10 20,説明資料,https://www.release.tdnet.info/inbs/140120260213561722.pdf
20260213,15:30,4004,レゾナックHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561241.pdf"", ""2025年12月期 決算短信〔IFRS〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/4004_1530_レゾナックHD_2025年12月期 決算短信〔IFRS〕(連結).pdf"", ""2025年12月期 決算短信〔IFRS〕(連結)"")",需要の回復 値上 悪化,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260213561241.pdf
20260213,15:30,4011,G-ヘッドウォーター,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213560766.pdf"", ""2025年12月期 決算短信補足資料"")","=HYPERLINK(""pdf_tmp/20260213/4011_1530_G-ヘッドウォーター_2025年12月期 決算短信補足資料.pdf"", ""2025年12月期 決算短信補足資料"")",計画を下 大幅,2,3 13,決算短信,https://www.release.tdnet.info/inbs/140120260213560766.pdf
20260213,16:00,4019,G-スタメン,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212558550.pdf"", ""通期連結業績予想と実績との差異、個別業績の前期実績との差異及び剰余金の配当に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260213/4019_1600_G-スタメン_通期連結業績予想と実績との差異、個別業績の前期実績との差異及び剰余金の配当に関するお知らせ.pdf"", ""通期連結業績予想と実績との差異、個別業績の前期実績との差異及び剰余金の配当に関するお知らせ"")",計画を上 大幅,2,1 2,その他,https://www.release.tdnet.info/inbs/140120260212558550.pdf
20260213,15:30,4056,G-ニューラル,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213560898.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/4056_1530_G-ニューラル_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",想定以上 大幅,2,4 6,決算短信,https://www.release.tdnet.info/inbs/140120260213560898.pdf
20260213,15:30,4056,G-ニューラル,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561065.pdf"", ""2025年12月期 通期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260213/4056_1530_G-ニューラル_2025年12月期 通期決算説明資料.pdf"", ""2025年12月期 通期決算説明資料"")",想定以上 大幅,2,2 6,説明資料,https://www.release.tdnet.info/inbs/140120260213561065.pdf
20260213,15:30,4071,プラスアルファ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557902.pdf"", ""2026年9月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/4071_1530_プラスアルファ_2026年9月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2026年9月期 第1四半期決算短信〔日本基準〕(連結)"")",値上 トップシェア,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260212557902.pdf
20260213,17:00,4112,保土谷化,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561753.pdf"", ""2025年度第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260213/4112_1700_保土谷化_2025年度第3四半期決算説明資料.pdf"", ""2025年度第3四半期決算説明資料"")",大幅,2,13 14,説明資料,https://www.release.tdnet.info/inbs/140120260213561753.pdf
20260213,15:30,4178,G-Sイノベーション,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213559264.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/4178_1530_G-Sイノベーション_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",計画を下,2,2 4,決算短信,https://www.release.tdnet.info/inbs/140120260213559264.pdf
20260213,15:30,4178,G-Sイノベーション,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213559221.pdf"", ""2025年12月期 決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260213/4178_1530_G-Sイノベーション_2025年12月期 決算補足説明資料.pdf"", ""2025年12月期 決算補足説明資料"")",増産 悪化,2,20 44,説明資料,https://www.release.tdnet.info/inbs/140120260213559221.pdf
20260213,16:30,421A,G-ムービン,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561133.pdf"", ""2025年12月期 通期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260213/421A_1630_G-ムービン_2025年12月期 通期決算説明資料.pdf"", ""2025年12月期 通期決算説明資料"")",計画を上 大幅,2,3 4,説明資料,https://www.release.tdnet.info/inbs/140120260213561133.pdf
20260213,16:00,4240,クラスターT,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551120.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260213/4240_1600_クラスターT_2026年3月期第3四半期決算短信〔日本基準〕(非連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(非連結)"")",大幅,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260209551120.pdf
20260213,16:00,4241,アテクト,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551896.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/4241_1600_アテクト_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",値上 大幅 悪化 価格交渉,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260209551896.pdf
20260213,12:30,4245,ダイキアクシス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557130.pdf"", ""2025年12月期 連結決算概要"")","=HYPERLINK(""pdf_tmp/20260213/4245_1230_ダイキアクシス_2025年12月期 連結決算概要.pdf"", ""2025年12月期 連結決算概要"")",大幅 価格転嫁 値上,2,2 3,その他,https://www.release.tdnet.info/inbs/140120260212557130.pdf
20260213,15:30,4255,G-THECOO,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557481.pdf"", ""2025年12月期通期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260213/4255_1530_G-THECOO_2025年12月期通期決算説明会資料.pdf"", ""2025年12月期通期決算説明会資料"")",大幅,2,4 20,その他,https://www.release.tdnet.info/inbs/140120260212557481.pdf
20260213,15:30,4261,G-アジアクエスト,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212558286.pdf"", ""2025年12月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260213/4261_1530_G-アジアクエスト_2025年12月期 決算説明資料.pdf"", ""2025年12月期 決算説明資料"")",大幅 需要が増,2,10 35,説明資料,https://www.release.tdnet.info/inbs/140120260212558286.pdf
20260213,15:30,4264,G-セキュア,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213560337.pdf"", ""2025年12月期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260213/4264_1530_G-セキュア_2025年12月期決算説明資料.pdf"", ""2025年12月期決算説明資料"")",未達 大幅,2,2 13,説明資料,https://www.release.tdnet.info/inbs/140120260213560337.pdf
20260213,15:40,4301,アミューズ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212558490.pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260213/4301_1540_アミューズ_2026年3月期 第3四半期決算短信[日本基準](連結).pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")",大幅,2,4 5,決算短信,https://www.release.tdnet.info/inbs/140120260212558490.pdf
20260213,16:00,431A,G-ユーソナー,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557995.pdf"", ""2025年12月期 決算説明資料・事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260213/431A_1600_G-ユーソナー_2025年12月期 決算説明資料・事業計画及び成長可能性に関する事項.pdf"", ""2025年12月期 決算説明資料・事業計画及び成長可能性に関する事項"")",大幅,2,50 54,事業計画,https://www.release.tdnet.info/inbs/140120260212557995.pdf
20260213,15:40,4346,NEXYZ.G,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213559818.pdf"", ""当社子会社(株式会社ブランジスタ)の「通期連結業績予想の上方修正 及び特別利益の計上に関するお知らせ」について"")","=HYPERLINK(""pdf_tmp/20260213/4346_1540_NEXYZ.G_当社子会社(株式会社ブランジスタ)の「通期連結業績予想の上方修正 及び特別利益の計上に関するお知らせ」について.pdf"", ""当社子会社(株式会社ブランジスタ)の「通期連結業績予想の上方修正 及び特別利益の計上に関するお知らせ」について"")",上方修正,2,1 2,その他,https://www.release.tdnet.info/inbs/140120260213559818.pdf
20260213,16:05,4371,G-CCT,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213562023.pdf"", ""2025年12月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260213/4371_1605_G-CCT_2025年12月期 決算説明資料.pdf"", ""2025年12月期 決算説明資料"")",大幅,2,13 43,説明資料,https://www.release.tdnet.info/inbs/140120260213562023.pdf
20260213,11:30,4375,G-セーフィー,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213559168.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260213/4375_1130_G-セーフィー_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",大幅 シェア拡大,2,2 4,決算短信,https://www.release.tdnet.info/inbs/140120260213559168.pdf
20260213,15:30,4379,G-フォトシンス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213561763.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260213/4379_1530_G-フォトシンス_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",悪化 値上 未達,2,36 41,事業計画,https://www.release.tdnet.info/inbs/140120260213561763.pdf
20260213,16:00,4387,G-ZUU,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260213559706.pdf"", ""2026年3月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260213/4387_1600_G-ZUU_2026年3月期 第3四半期決算説明資料.pdf"", ""2026年3月期 第3四半期決算説明資料"")",想定以上 大幅,2,6 18,説明資料,https://www.release.tdnet.info/inbs/140120260213559706.pdf
20260213,15:30,438A,G-インフキュリオン,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260211555133.pdf"", ""2026年3月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260213/438A_1530_G-インフキュリオン_2026年3月期 第3四半期決算説明資料.pdf"", ""2026年3月期 第3四半期決算説明資料"")",上方修正,2,3 4,説明資料,https://www.release.tdnet.info/inbs/140120260211555133.pdf
